Band,pa11_b,pa24,pa24c,pa8,pas10,pas3b,pas3c,pas5,pas8,gc2_3a,gc2_4a,gc2_4b,gc2_4c,gc2_7a,gc2_7b,gc2_7c,gc2_18a,gc2_18b,gc2_18c,gc2_18d,gc2_18e,gc2_18f,gc2_27a,gc2_27b,gc_28aA,gc_28aB,gc2_29,gc2_29A,prob27_28,prob28,prob28_29,prob29,prob30,prob31,prob31_32,prob32
424,0.015749662037134616,0.03884716659010838,0.01970777088888046,0.03423347817640921,0.026105248589560728,0.008388238357323817,0.010049452835246902,0.022588498982836998,0.010402068151324878,0.014464928606530788,0.015554132753743045,0.01671999517352564,0.013003247875895371,0.011057789913563482,0.008389391233897474,0.009880159713225908,0.007981462566076819,0.007650437640660631,0.008850960588646737,0.008694721978682454,0.008787990071456796,0.008534008943380677,0.008537220536912573,0.008279776748965597,0.007374001746260544,0.007309267971876821,0.004396362697011407,0.006300445614126169,0.008182767468699679,0.008166573320614125,0.007765087650790192,0.007856576404639925,0.007351875536760722,0.006108874135857153,0.006921799057527521,0.008199000827124865
427,0.015954791818778364,0.03816801038878976,0.01963648983283422,0.03406037776854775,0.02602033873715913,0.008589229258871572,0.01017147322678337,0.022906215966660096,0.01073363079338571,0.014781714426595368,0.01582112538278072,0.01704453630020161,0.013436278904425671,0.011216409832500695,0.008542925262250292,0.010040526406282167,0.0080927569855512,0.0077730380798390645,0.008939224232059126,0.00881516954024325,0.00889995625749446,0.008626377182072056,0.008691884459589403,0.008426523042315472,0.007517904078370819,0.007452981524513649,0.004484884585854478,0.006428340951867837,0.008324669954113389,0.008282859382634723,0.007853382446269716,0.007928804578456048,0.007380863473871022,0.00608805998430538,0.006923793792037238,0.008240640036616965
429,0.01625463671570209,0.03775582654518209,0.019703340978785882,0.034098232617068056,0.026099161560956003,0.008840493983949548,0.010360194994567596,0.02340651659425356,0.011137847915500433,0.0152503088446061,0.016245936912961015,0.017498377727342453,0.013778783134513053,0.011477507989823244,0.008743231738433053,0.010286966419105661,0.00828071839176109,0.007970100397073066,0.009119664953738496,0.009011264884231587,0.00909951110474798,0.008798469093929768,0.008924885231147693,0.00865598800086167,0.007727337314290835,0.007666937024613339,0.004614639001547976,0.006623131146393652,0.008532003188551757,0.008461543464541409,0.008008173749002522,0.008067459500267122,0.007467895228898176,0.006117489547928517,0.006979331690003129,0.008341357683921188
432,0.016461744940985314,0.037243610992186385,0.019695290838523484,0.03398388499614132,0.02607560859172539,0.008981741201822655,0.010459962362091872,0.023828331729832387,0.01136240111166254,0.01573961530220976,0.01671594403907969,0.01794180848922481,0.013994486499788048,0.011750407911098507,0.008964389580553588,0.01054326420474317,0.008486470787882948,0.008182897958936232,0.009321862072622408,0.009210685592559859,0.009330216119985066,0.008981882888259955,0.009167118678469562,0.008904471339833832,0.007946003957950015,0.007893004338715034,0.0047580607705971015,0.0068402986507364975,0.008787108485084391,0.00866012828121635,0.008196965882275219,0.008221415001430591,0.0075803228350634,0.006173058197103967,0.007057704682455136,0.008462996156415317
434,0.016473650178263414,0.036330177510804015,0.019474031338347714,0.033491833743615605,0.025780544687416997,0.008972972109155306,0.010418076863347378,0.023986974296978374,0.011387370119910797,0.016103876297230767,0.017044780000049442,0.018170854300327787,0.014088183618137446,0.011910189411987196,0.009115023173023191,0.010706225844207256,0.008620487614002532,0.008325969274411317,0.009447073305491988,0.009327167055710853,0.009494965934468809,0.009087129187729807,0.009333516210484647,0.009084581555926596,0.00809971352190757,0.00805385181594264,0.0048664162763588665,0.007005544334237375,0.008996833996731216,0.008800781985315536,0.008334486805036475,0.008316292684376019,0.007645118937105933,0.006204293745289103,0.007095327956059623,0.00853509029550292
437,0.016527709496119106,0.03540472450558536,0.019289510239719084,0.03306910996512196,0.025559953203241528,0.008988681077480059,0.010415051715143129,0.02417064533822894,0.011496070040702569,0.016486402256662463,0.017329732589488733,0.018291813280439533,0.014356066718207034,0.012036639494566972,0.009247993423181515,0.010858773931168469,0.008739124589390662,0.008456030569750134,0.009557789721877952,0.009440102318894838,0.0096542524580283,0.009182950029429062,0.009503996470426978,0.009265867818686938,0.008255961241980152,0.008212127450523977,0.004971935708935168,0.00716094916379337,0.009204551538246364,0.0089546518954716,0.008468482349290435,0.008422064907103231,0.007715010601692631,0.006265351341680068,0.00714754154640321,0.008633369419626523
439,0.01682431904249774,0.03485236027413334,0.019368692561792425,0.03308141196425048,0.025710293131011516,0.009145844986085611,0.010571473212674432,0.024666204899028047,0.01183659997498077,0.01706623585387171,0.01777836169951589,0.01856592551272935,0.014939964549542098,0.01226794881420851,0.009479325108139576,0.011118343425418146,0.00894351545503542,0.008674073238024759,0.009761733127573448,0.009658044428655827,0.009914949778485681,0.009378168126556154,0.009783110678992936,0.009548521294138617,0.008506017521454554,0.008459768764925265,0.005130535301199762,0.007390593159503422,0.009495015057196278,0.009206637130950409,0.008684269375923703,0.008621082863153235,0.007871089149565812,0.006412604107975013,0.007290192307524233,0.008849486530097806
442,0.01709716165922015,0.0340875159655352,0.019399839889072356,0.03295144067349885,0.025808952527860227,0.009296220297436455,0.010700773545530378,0.025091282163400938,0.012191642532818436,0.017575382056271592,0.018155657326132422,0.018812555865295913,0.01551662459718026,0.012429814065627202,0.009691400201198234,0.01131143150221031,0.009109194188795466,0.008863386068743147,0.009918665966135927,0.00984031521048233,0.010133842695559845,0.009543423712999901,0.010020487494858225,0.009786073820918199,0.008721148624475962,0.008672103774524547,0.005269059299595641,0.007595875989488314,0.009712194285599128,0.009399345896390075,0.008847902532092538,0.008769808927820024,0.007994965043490024,0.006533029809346964,0.0074129193169197565,0.009046299333524802
444,0.017539440390586757,0.03358597110635236,0.019622098626197966,0.033090360780158916,0.026149913481589147,0.009537008048931327,0.01092932489310864,0.02573828960572126,0.012666724819047888,0.01825862249484019,0.01871665026705961,0.01932900515257798,0.01620496061952188,0.012710379860063256,0.010017296407258876,0.011596712348629976,0.009364117767721336,0.009142781613464447,0.010169167203934116,0.010126101325484981,0.010455321609218768,0.009810659408223546,0.01035515741562689,0.01011483194536537,0.009022508167657747,0.00897116157861529,0.005460822255341812,0.007880239744397438,0.010007644332765504,0.009674518735699304,0.009094308933941147,0.009003535537167411,0.008202384823955647,0.006723954512506426,0.007619182482271309,0.009346217277561186
447,0.01788188619397232,0.03292195002120351,0.01975131393375392,0.03303565174052534,0.026324466223740482,0.009711693582198986,0.01110270244969306,0.026223222431909117,0.01303700534196317,0.0189172062909209,0.019234176360699882,0.01989940163400201,0.01671424413836118,0.012978158458319431,0.010328364435090404,0.011843020220544197,0.009597750820865182,0.009395326482694514,0.010395987757870812,0.010400535285545718,0.010763470170859225,0.010059990315510471,0.010670414235590207,0.01042191654451831,0.009308594007652339,0.009257169552996311,0.0056433507028854765,0.008147877405302869,0.010297864411126506,0.009944906595533045,0.009337601957033991,0.009243093700887205,0.008404228113050395,0.006923597638480113,0.007820489374392007,0.009638425395069828
449,0.01813674804233656,0.03222310938982094,0.019808626239345865,0.03286837852850311,0.02635718459224593,0.00983620443172783,0.011225067243967251,0.026569014450294127,0.013335126429412605,0.019537040932657977,0.0196654380905868,0.020451528196816386,0.01706428964243131,0.013226072134826499,0.010604474586500722,0.012053818355543654,0.009805280872693079,0.009614945481890298,0.01059676915589693,0.010659930530269271,0.011051938398020461,0.01028303370524216,0.010960815473534554,0.010703360101195089,0.009573248857819934,0.009524532225762865,0.005812609064633136,0.008394718088193842,0.010558246659490905,0.01018211839677416,0.009548766414122693,0.009456902404600861,0.008572235632426446,0.007099467944470645,0.007985488098813326,0.009888525000804053
452,0.018475293623606306,0.03186117944965258,0.019972036000314188,0.032936126970929486,0.02649569613634496,0.0100218098934317,0.011390487543984727,0.02702805003839465,0.013741354862064075,0.0202391500631983,0.020088996297045338,0.02101234613059268,0.017455912097343533,0.013526756535510243,0.010896112531501207,0.012316171881790815,0.010049706777809244,0.009866492059878777,0.01084204054120897,0.010974988405892552,0.011390622348888681,0.010543072102702741,0.011297858084758363,0.011030658846946548,0.009877643316942358,0.009834253353361341,0.006006094757497786,0.008680048039696764,0.010816438675260337,0.010407745917621426,0.009745608705608377,0.009655722163719769,0.008723124524574662,0.007248838000052953,0.008124981044220379,0.010119693303423086
454,0.01885432807653596,0.03174381511790641,0.0201899803887623,0.03315485397599746,0.026682484573894504,0.010240992408404351,0.011580136154424554,0.027547829914834978,0.014221879419839024,0.020982384662927928,0.020500561581217318,0.021520313006616786,0.017914869857627625,0.013847859329810062,0.011191178255434834,0.01260733593792052,0.010310246158390069,0.010133412785986453,0.011109711786935556,0.011318978785687791,0.01175733976400557,0.010820751731669041,0.011661928107162212,0.011384341452592085,0.010204463867604482,0.010165115126697235,0.006212485603868497,0.008985801732683353,0.01106255306183538,0.010611367082330658,0.009922905174171166,0.009826270799939262,0.008846002838704058,0.007360539733434684,0.008230063773086644,0.010316806384674061
457,0.019110863782825137,0.03155465331432149,0.020288256648902558,0.03322166317429313,0.02669938795199467,0.01039124733982296,0.01171094479769888,0.027907848164452034,0.014627276943015615,0.02161561554024789,0.020833103732732113,0.021837346801212694,0.01837190263943552,0.01408904392136017,0.01143290058499556,0.012838221404836165,0.010512546328808617,0.010347177672380648,0.011319314385692477,0.011601658054809524,0.012068185696910781,0.011042810258555257,0.011973266567294371,0.011685335312973796,0.01048364596601946,0.01044097544987827,0.006387538066203054,0.009243145672819782,0.011251344689127323,0.010750743685703184,0.010049161999803354,0.00992745259462321,0.008903286690226645,0.007406132498786385,0.008269569218114224,0.010429569759707252
459,0.019455970679258118,0.03157061081913365,0.020478713002417052,0.0334519324535796,0.026842716341621966,0.010589634497118066,0.01190349916929515,0.02840907404891379,0.015102551869765822,0.02234577799565994,0.02129389718602208,0.022210266238670725,0.018933966688984595,0.014382901942249856,0.011725433854396278,0.01312847716993854,0.010755874705308092,0.010607330274434043,0.01157698216374552,0.011929599081795828,0.012435029344904477,0.011317103464667567,0.012346952117230471,0.012045418295586694,0.010816509477047024,0.010763290011142337,0.006592589819142376,0.009540457627119471,0.011493947153274918,0.010938101694123651,0.010223533242553312,0.010066992970610967,0.008995121216279978,0.007478373359519594,0.008337286098106066,0.010579144716206532
462,0.019701778438432772,0.031380931919947265,0.020542331740488695,0.033443377241987926,0.026846978321886792,0.010743031287853528,0.01202168224087856,0.028758327479386767,0.015488818809408637,0.0228983075649793,0.021594944633936897,0.02241651789711044,0.019231947442310146,0.014547852541782478,0.011905622998057861,0.013308849574557184,0.010904920253191827,0.010781445386691157,0.011735663948767388,0.012152176001597955,0.012698151025604112,0.01150455735229252,0.012629249368188291,0.012314417970761203,0.011069441696796526,0.011002898534826683,0.006746425879631496,0.009761880380033701,0.011638063091369586,0.011037250098936434,0.010306201008837855,0.010126793768736556,0.009021343529696682,0.007507957575662478,0.008340238745676616,0.010657257763886107
464,0.020228792318806595,0.031549757844237754,0.020868987710151356,0.03382415203519341,0.027244645103094454,0.011050980520675572,0.01230612666349279,0.029511072085892615,0.01608672122631701,0.023725132405697822,0.022132510298860274,0.022895549140160586,0.019653173564153904,0.014879854844154689,0.01221203535163458,0.01363725826396745,0.011184928223548486,0.01109111541727709,0.012036271532107342,0.012522268988862243,0.013114662322572926,0.011837165438713368,0.013067385402442202,0.012737069779784702,0.011461505486212737,0.01138157339385424,0.006984344343847964,0.010107253630137663,0.011912244524468294,0.011268025122815472,0.010505872376265267,0.010314105355669609,0.009166588672334254,0.007650361697674775,0.008455430124095413,0.010883806817126017
467,0.020635623826344585,0.031396353229752934,0.02103233402948732,0.033905081677229144,0.02750381827863983,0.01127836006013572,0.012533302421766482,0.030089507291367158,0.016595148049996147,0.02441225981000228,0.02247140118041344,0.02320451654408091,0.019922039092037692,0.0151260877693819,0.012439997422469233,0.013864054776668267,0.011412589612579904,0.011353662710615034,0.012279622617394952,0.012841315493559184,0.013467466928637135,0.012111839934971152,0.013429800416695467,0.013093332975290611,0.011793350844803183,0.011705730582497933,0.007187633932192236,0.010410667160364956,0.012104977154290675,0.0114293899962057,0.010645343693103052,0.01044912256003425,0.009267290373581417,0.007766371282711499,0.008541090840824161,0.011066112982593431
469,0.020919820782974906,0.03095198168817099,0.021041682624058904,0.033713404110114545,0.02763517841556954,0.011426183805930941,0.012694813342500352,0.030497007712906882,0.016999057869875173,0.02497806879001589,0.022643717945478193,0.023363725425932614,0.020163563150375284,0.015300202590772492,0.012604705074904392,0.014006553315709772,0.011596300384117126,0.011576249377213337,0.012474136414836334,0.013123538256312746,0.013771067718358287,0.012336442711395123,0.013727564266384244,0.013391516179404253,0.01207379209814182,0.011982914304461753,0.007360736704583289,0.010676810347751864,0.012249521444273877,0.011548103617222017,0.0107458458931009,0.010553533967353694,0.009344111305169666,0.007870279462987897,0.008615794728342525,0.011228277327857429
472,0.02129629651465083,0.030579067870740027,0.021125916030416955,0.03362681254358277,0.02792407408567025,0.011623870005866411,0.012900059849362388,0.031053538688941236,0.017454605143217086,0.02569946917447599,0.022934828796953948,0.023639861785938486,0.020731015516055454,0.015562471237731313,0.012845343859411799,0.014228326319543872,0.011853253956036917,0.01187610068982013,0.012745857165549417,0.013509499618144249,0.014177858722827882,0.012639987650789325,0.014114981694631313,0.013775444703101556,0.01243591866581242,0.012340862131792262,0.007582099878779496,0.011014146674896431,0.012513874989054274,0.011774278761210871,0.010936481728067032,0.01075718122890706,0.00951473250576047,0.008058487053440823,0.008782282276023012,0.011512776002482615
474,0.021804333393814417,0.03033803475052228,0.02132477757795547,0.03371147046534253,0.028405790731396437,0.011904873699949829,0.013181279393537203,0.03180954826581748,0.018008531635056294,0.026604792123444118,0.02340190512189535,0.02408753214110528,0.021567339716939457,0.015921632812303993,0.013171889979877007,0.014544662937928412,0.012188084188749577,0.012258941413150013,0.013103976012512617,0.014006183516706934,0.014698617400748753,0.013033121664902038,0.01460754082960891,0.014257794114735782,0.012892621966913547,0.01279147659494889,0.007859343154641006,0.011431293025160681,0.012898933470671713,0.01211269660503605,0.011229151896319725,0.01106709753713979,0.009784812341590695,0.008335678963475425,0.009041812781985977,0.01192510015585208
477,0.022247610260928592,0.029975156613110458,0.021451623002556396,0.03368039933018283,0.02880363525868717,0.012176537413066959,0.013443960328347786,0.03246354989961607,0.018526048664679738,0.027405190715010696,0.023839925360819577,0.024502514746081464,0.022244266547250816,0.01620090710836711,0.013438750643354477,0.01479910025641553,0.012462290169676316,0.012585741425856122,0.013406661115924088,0.014450363356336489,0.01516569780991915,0.013374271903772314,0.015045936964453159,0.014681882298670915,0.013302611137297313,0.013195184517594551,0.008107249981723953,0.011802124575705359,0.013231197808408994,0.012411277355923721,0.011500377013242535,0.011352115414300614,0.010036507416056087,0.00860122469443866,0.009281340333687693,0.012316456049212386
479,0.022641895370781318,0.029560293025915466,0.021528896862793193,0.033585238772694266,0.029140184311353564,0.012438205087420018,0.01369818478502661,0.03303459353449251,0.019021321652660735,0.02814313274884384,0.024291370616930045,0.024948063979616845,0.022726479489394266,0.01643491966201028,0.01367519810081265,0.015019178126937732,0.012703055299294046,0.01288179936918379,0.01368140235377255,0.014864834390606499,0.015605361446452026,0.013690056884100797,0.015454458483719387,0.015072603873677216,0.013687827181540997,0.013576262211996922,0.00834175191851805,0.012150700775578284,0.013513781359549257,0.012669780136498353,0.01174592845774363,0.011608921842096878,0.01026355763932286,0.00884760318016522,0.009495703863086295,0.01267805363039121
482,0.023169712273080983,0.029360202925508984,0.021725847640360264,0.03370121457715645,0.02965605329148151,0.012768584855970589,0.014043625009582,0.03378789822492512,0.01964094709447115,0.02911625745656733,0.024984585130037686,0.025686792033854756,0.02323047620346269,0.016807478847885565,0.014035314786068797,0.015363295246325865,0.013058026817724387,0.013294775249944893,0.014080963882833808,0.015413896608963319,0.016192285657957273,0.01413379333404524,0.015998510524621253,0.015593957841217955,0.014197147828060782,0.014086199150269454,0.0086574608681734,0.012617827700444638,0.013876172943198373,0.012998940302020744,0.012052961378299577,0.011930780414678155,0.010544131478129142,0.009140848062273742,0.009760945498313826,0.013110157112035689
484,0.023463576227570768,0.02885102880861489,0.021693079311243292,0.033446720069678276,0.02988541535277137,0.012967463791504229,0.014259054399553888,0.03419072472372399,0.020067930786772624,0.029867086477532945,0.02547160195009426,0.026243777326831943,0.02345394172028047,0.017039486418008915,0.014276146023951114,0.015578142382582576,0.013317448615749647,0.01361143869195634,0.014378102295532325,0.015854570515664843,0.016668035087631212,0.014479578529679356,0.016424036529318002,0.01599940066891577,0.014608041336834625,0.014502965063333925,0.008917305365344028,0.013004870456240809,0.014112616414218631,0.0132049163057048,0.01223925447861749,0.012136638937597793,0.01071997577611277,0.009338711151009836,0.009929923963601452,0.013416977102414159
487,0.023733153929737117,0.028207984840101286,0.021628664616719813,0.03306095298016672,0.03010473599129773,0.0131627595690446,0.014477667631400376,0.03455483908355303,0.020468829730195436,0.030623734970368462,0.025871961248894383,0.026702187319396147,0.023705009540092806,0.017237370843963533,0.014468612090763696,0.015768246281867394,0.013571649071587996,0.01392405875086023,0.014670933801806523,0.016301922476866453,0.017147015048539736,0.014828316647545529,0.016850649400769642,0.01640645046821284,0.01502987346944354,0.014930919133398278,0.009183632488479405,0.013403084799836136,0.014361589375633324,0.013421038572408533,0.012431491062209652,0.012346973772702148,0.010902477361551876,0.009529254973463621,0.010102751845031968,0.013734604490856768
489,0.023971597596317066,0.027388047641967117,0.021518547227891635,0.0325012690449386,0.030290719885035608,0.013344132454628847,0.014686662697632061,0.03486158668335042,0.020823424255694545,0.031354535203564106,0.02616759189440558,0.027013281504951,0.023976828053418085,0.01738010520122364,0.014602041907325248,0.015912032767606322,0.013806039882500105,0.014218829807709867,0.01494469485882155,0.01673740233650139,0.017613715757849212,0.015165951962123026,0.017260793467399255,0.01680004382406246,0.015450407071024987,0.015355666493512108,0.009448090491185487,0.013800708405461748,0.014618530704431585,0.01364954957640518,0.012632978335168986,0.012567755678277151,0.011096159467470296,0.009729814786115423,0.010284849911773133,0.01406513040326842
492,0.024257746315328125,0.026491291401303664,0.02142908287994297,0.03187164119671149,0.030518002450525574,0.01353756310778519,0.014915585726457934,0.035209365648586594,0.021177474072963384,0.0321314705201188,0.026474641201895452,0.027264569606806895,0.024303805132888927,0.017520556382883322,0.014740175774313033,0.01605024574787638,0.014059107933105474,0.01453573866732094,0.0152418525530416,0.017197977524805494,0.01811652855655819,0.015534342087416374,0.017696314538511962,0.017224026955038385,0.015910044045634255,0.01581540375754939,0.009735780452734112,0.014234652914976118,0.014921559295878408,0.013934952667433375,0.012885892165614954,0.012846639808437648,0.011339298228938558,0.009999025342134735,0.01051498479300037,0.014450166022018393
494,0.02451479269647819,0.02544103361826276,0.02129302079238049,0.031071156453152816,0.030682479862241166,0.013705652553397367,0.015109961450416123,0.03544543623365827,0.021446399801804315,0.03279429508533726,0.026658019716413236,0.027348859281152185,0.024537031626135873,0.01758756830729217,0.014824192534634153,0.01611339366631194,0.014272554846004076,0.014813118298870803,0.015498596093214375,0.017609409451383964,0.01857786915782109,0.015865675469020235,0.01807786029474981,0.01759921887825145,0.016335884743915844,0.016239550368782284,0.010004767570532246,0.014641825643262963,0.01520343777743454,0.01420745174897252,0.013134288108199544,0.013123430241350029,0.01158227013152212,0.01029145357937894,0.010751820388633537,0.014826136013784729
497,0.024723215168427397,0.024241712424109302,0.021100444077223498,0.03009055293593776,0.03076145051782282,0.013854872065865505,0.015253552236190245,0.0354804802963986,0.02159413810778697,0.03322875510196281,0.02659453101474353,0.02721219112369757,0.024555704458382906,0.017543666129639156,0.01481437756724037,0.016063999885746555,0.014414265271262803,0.015014333678697353,0.015678242440117243,0.017930150941676715,0.018949760561174762,0.016117529968464755,0.018356189556380683,0.01787283334114505,0.01667846076106835,0.01658294684241536,0.010228907323603943,0.014980689981534635,0.0154220492729815,0.014411996365724251,0.013340916783091742,0.013350823238574495,0.011791311045131318,0.010561164994330284,0.010970024076092827,0.015151837031863168
499,0.025083062913361303,0.023096915056092,0.021013573424728746,0.02917071108898571,0.031000585038345303,0.014091291366233587,0.015454909192276567,0.03557890341172663,0.021795982442002083,0.03368984102919975,0.026446664379292835,0.027060052330133196,0.024532234877101475,0.017520474898070557,0.014818786472237668,0.016030873615299774,0.014598652648419693,0.015254902673216546,0.015901661989035917,0.018299809385030185,0.019374440982744812,0.016413076591957773,0.018670743611017705,0.018180620804762772,0.017063381048911575,0.016968010294113132,0.010483631940668698,0.015361493915667603,0.01570638733080278,0.014678797107513452,0.013618066562522615,0.013647704215967732,0.01207497403266355,0.010900851747445385,0.011267348155971982,0.01556407166589121
502,0.025435958791864142,0.02182360612151086,0.020870969462252358,0.028082515631678774,0.03119193125204147,0.014308736785037217,0.01559553543723581,0.03550312927755748,0.021923062461848518,0.033987453100285246,0.026004242452808076,0.026705710246356165,0.024311873262589174,0.017396282316769273,0.014733558041339223,0.015917798126663663,0.014740015000813487,0.015441944937198762,0.016070907183449695,0.018610440879724056,0.019731606152200157,0.016653434647024686,0.01890771541441863,0.01841414437787741,0.017389153895677197,0.017287848424784508,0.010702214238227193,0.01568786575527788,0.01598243106098911,0.014962754382131963,0.013903588732344445,0.013968353006518485,0.01239517101206795,0.01127791870121591,0.011600535555014755,0.0160095093512594
504,0.02557415208820947,0.02026857167178026,0.020494412159357475,0.026613084366140276,0.031070939815461333,0.014396823543346114,0.015588868399568155,0.03503725486919039,0.021781788116698533,0.03383320992842788,0.025165160801158565,0.025998727405956323,0.023722899322392858,0.017033373431579527,0.014434080909995161,0.015593738637808987,0.014710671910003529,0.015439292478841422,0.01604706501189827,0.01868948420356635,0.019841613730623518,0.016695012020899423,0.01889803322757029,0.01840965381152187,0.01749473262689979,0.01738354776032725,0.010784490675581413,0.015812187619691075,0.016136977003013746,0.01516071278862508,0.014098776030541167,0.01421574033364751,0.01266287075574824,0.011612719113599398,0.011886933416850242,0.016372423596232925
507,0.025823684524196755,0.018735263640249578,0.020141698901259063,0.02513754905780987,0.031021803278966448,0.014558262652429722,0.01571345082825905,0.03475787785825683,0.021621462237028936,0.033630131342049535,0.024452126753598202,0.025385845041855096,0.02310960966434496,0.016658756150278713,0.0141002607515203,0.015250525480802272,0.014682884792370732,0.015425975557363388,0.016020992314363162,0.018739234834617428,0.019927713562765546,0.016736695149498344,0.018857074970965775,0.018377338907326294,0.017570387176877547,0.017449126846369636,0.010848339546275176,0.0159054790735829,0.016392910606033744,0.015475345809050406,0.014397361582300075,0.014581178172275661,0.013042832867627913,0.012058720326067193,0.012286203466996404,0.016867321424482152
509,0.025825227115777602,0.017063888236122836,0.019560875548260515,0.023420656222314182,0.030636690987062565,0.01458777922977628,0.015782480405656645,0.03428736371440914,0.02118172540561033,0.03293644523083298,0.023608449461242183,0.02455546823718726,0.022204607023234964,0.01607378245114618,0.013571697092763358,0.014699682580513582,0.014464001132341415,0.015201097427785982,0.01578095372554487,0.018516369943073284,0.019724027177727102,0.016551547606700332,0.018536372708082813,0.018073629369281797,0.017380860647303816,0.01725485173672023,0.010749862103696326,0.015757867508525356,0.016502258299709416,0.01566369189822052,0.01457871149950184,0.014835252847372561,0.013330737608797827,0.012418510169736859,0.012602460769854171,0.017232142079369864
512,0.025856651829982362,0.01563776427040409,0.019030433338755304,0.021943206727692396,0.030304206766232716,0.014628455363525422,0.015977324175801173,0.03411983819713388,0.020788802792989974,0.032190184262680714,0.022956368254057922,0.02381312965710897,0.021347377910308607,0.015521352199770555,0.013073558314351127,0.014160771216323533,0.01424396904399208,0.014967897006758355,0.015530636288419318,0.018275091942104055,0.01948466303244741,0.016341570146420143,0.018183344718433917,0.017736847284170715,0.01715241426262205,0.017029557919117293,0.010630190668362264,0.0155792036195455,0.01659785765686012,0.01583747161616696,0.014753040215211715,0.015080373533263886,0.013620932486150246,0.01276241257621542,0.012915524196939147,0.0175923652319049
514,0.02602186694915898,0.014597499768792353,0.01866975366996614,0.020874578033127776,0.030198986524448516,0.014746746648890186,0.01630645924739263,0.03427207604523967,0.020613892787595976,0.031638048569912924,0.022519758437432067,0.023257108923886886,0.020669245219612026,0.015098336881145556,0.012691886383707527,0.013733335063031834,0.014103726650504429,0.01482027673799765,0.015365515088324466,0.018139093281070266,0.019345788826632154,0.01621088882202097,0.01793547919718287,0.01749927258766449,0.01701183350195543,0.016895009552292138,0.010563894084537919,0.015482312436264961,0.016738251557625386,0.016045496740248383,0.014962412366454604,0.015364761749261201,0.013954095919772683,0.013132629545603272,0.013261362931792947,0.018007012177222986
517,0.026440116958026304,0.014014204479291633,0.018591705939273825,0.020305545158645452,0.030512052174329094,0.01502956927306473,0.01674834698544117,0.03463720689098344,0.020841276794393328,0.03156558590363256,0.022241206831315013,0.022962339091647917,0.020276667884622547,0.014886203236112021,0.012493071390974397,0.013510879492764806,0.014126617377130255,0.01485894517591853,0.015389954197842379,0.018244599255227423,0.019468006448797995,0.016282277456788796,0.017952526165227172,0.017515296818962686,0.017110498392237973,0.01699277320438654,0.010638187962237183,0.01559935638877927,0.01701008121744964,0.01636760972744698,0.015273273140687276,0.015770796813013615,0.014400531150190141,0.013611694303791624,0.013707588170666736,0.01857564422692663
519,0.026909563858064773,0.013697153745551197,0.018630155977346137,0.02000410138846122,0.0309936724006231,0.015355063228089638,0.017135568501673075,0.034926897739899314,0.02126057914638808,0.03175569982307608,0.02195688651819268,0.022761108282299273,0.020052984686845913,0.01476362089200881,0.012385424430418904,0.013391799369290651,0.014213244109262195,0.014981034563016825,0.015497659385091834,0.018464949299820992,0.01971935111556027,0.01644570326242548,0.018112083242225668,0.01766761999867103,0.01733329790783094,0.01720883366679416,0.010782431437356322,0.01582364875822905,0.017318224995766362,0.01671812788895237,0.015610832020929727,0.016210844696162238,0.014878941809684926,0.014124206076206767,0.014180035761586673,0.019192264726885556
522,0.027385438322776914,0.013446257838470812,0.01868620679153785,0.019772695205713998,0.031531006084730924,0.015678354397292475,0.017423823267825864,0.035157411393746216,0.02170112016799386,0.032108175119025965,0.021698135568573834,0.02262211050007516,0.019997583242959735,0.014672823669337772,0.012336628306902197,0.013327342047781044,0.0143388428134781,0.015157048642082439,0.015658300438876366,0.018758566525674154,0.020053935655336676,0.01666853037621507,0.01836201097740013,0.017909692265146722,0.017636126289997226,0.017504033084887648,0.010974555231476639,0.016115644616357085,0.01768898074645336,0.017135529059088873,0.01602336646194766,0.01671371710653978,0.015417593350090771,0.014693834565907735,0.014711599152643914,0.01988686836280507
524,0.02777316407939604,0.013162449480429122,0.01866901882251485,0.019487098565678537,0.03199173939711162,0.015947210279588564,0.01756930541342594,0.0352170120860078,0.02205913300292612,0.032465004169432224,0.021480117373882317,0.022487595655597062,0.02002426642675978,0.014566948197844754,0.012294974260547922,0.013263769788265692,0.014453360057981462,0.015326997834995894,0.015811962828845012,0.01904692150487127,0.020382297629623083,0.01688279122780411,0.018615027738705783,0.01815670572361054,0.017936975552555776,0.017799647548484576,0.011166983613972486,0.016403147890343396,0.01807176852423293,0.01756905549436939,0.01646175819278582,0.017235855606055794,0.01597524533137238,0.01528386341747335,0.015263613505388154,0.020603557106440157
527,0.027975353354525286,0.012782158745987628,0.018497050520151555,0.019050422912844516,0.03225001139607477,0.016117776071048112,0.017547664029479465,0.03496822541217742,0.02226857424396107,0.032646347468226415,0.02132887430253175,0.022297596324357676,0.02000696849842432,0.01440896320347183,0.012201343800418225,0.013146876379293763,0.014501826233985653,0.015422807360616592,0.015891533283881102,0.01924123062289037,0.02060159458140348,0.01701078818937398,0.01877153318304097,0.01831009256703225,0.01814150093855848,0.018004123568417796,0.011304153083460743,0.016604276699852805,0.018393672548295756,0.01794017165729621,0.016844186203872204,0.017714272898567855,0.0164917982555286,0.015842848756935327,0.01577759868435411,0.021263030959660048
